item,swapped,type,name1,name2,preamble
149,True,arc,Landon,Brendan,"The anthropologist, who would sleep on the couch, has been a fan of Rihanna since her debut."
150,False,arc,Lily,Edwin,"The inspector, who has been checking the clock for five hours, would wake up early on Christmas Eve."
150,True,arc,Lily,Edwin,"The inspector, who would wake up early on Christmas Eve, has been checking the clock for five hours."
151,False,arc,Sarah,Brianna,"The attendant, who is reading a newly released sci-fi book, hired a teenager to mow the lawn."
151,True,arc,Sarah,Brianna,"The attendant, who hired a teenager to mow the lawn, is reading a newly released sci-fi book."
152,False,arc,Kendall,Alejandro,"The florist, who is quite risk averse, met the Illinois governor at a Greek restaurant."
152,True,arc,Kendall,Alejandro,"The florist, who met the Illinois governor at a Greek restaurant, is quite risk averse."
153,False,arc,Lindsey,Briana,"The customer, who is planning a honeymoon, got engaged this month."
153,True,arc,Lindsey,Briana,"The customer, who got engaged this month, is planning a honeymoon."
154,False,arc,Mark,Tanner,"The gardener, who is always trustworthy, used to visit the gourmet regularly."
154,True,arc,Mark,Tanner,"The gardener, who used to visit the gourmet regularly, is always trustworthy."
155,False,arc,Alexia,Wyatt,"The plumber, who is reliably clam under pressure, downloaded a rideshare app to go to the airport."
155,True,arc,Alexia,Wyatt,"The plumber, who downloaded a rideshare app to go to the airport, is reliably clam under pressure."
156,False,arc,Shawn,Mitchell,"The ballerina, who is reliably clam under pressure, forgot to lock the door."
156,True,arc,Shawn,Mitchell,"The ballerina, who forgot to lock the door, is reliably clam under pressure."
157,False,arc,Jonathan,Brian,"The accountant, who is a big fan of Harry Potter, used to play for the youth soccer team in 2009."
157,True,arc,Jonathan,Brian,"The accountant, who used to play for the youth soccer team in 2009, is a big fan of Harry Potter."
158,False,arc,Edwin,Emmanuel,"The swimmer, who is reading a newly released sci-fi book, looked concerned about the weather tomorrow."
158,True,arc,Edwin,Emmanuel,"The swimmer, who looked concerned about the weather tomorrow, is reading a newly released sci-fi book."
159,False,arc,Angela,Devon,"The hairdresser, who is an avid foodie, went to the post office."
159,True,arc,Angela,Devon,"The hairdresser, who went to the post office, is an avid foodie."
160,False,arc,Miranda,Victor,"The fisherman, who is good at communication, got stung by a wasp the other day."
160,True,arc,Miranda,Victor,"The fisherman, who got stung by a wasp the other day, is good at communication."
161,False,arc,Max,Liam,"The nun, who is standing next to the tree, has red hair."
161,True,arc,Max,Liam,"The nun, who has red hair, is standing next to the tree."
162,False,arc,Gabriela,George,"The florist, who is tall, has strong opinions about all kinds of things."
162,True,arc,Gabriela,George,"The florist, who has strong opinions about all kinds of things, is tall."
163,False,arc,Jorge,Mario,"The musician, who is a proud New Yorker, frequently gives extreme opinions without backing them up."
163,True,arc,Jorge,Mario,"The musician, who frequently gives extreme opinions without backing them up, is a proud New Yorker."
164,False,arc,Carter,Isabel,"The anthropologist, who is standing next to the tree, usually trains all year for the national competition."
164,True,arc,Carter,Isabel,"The anthropologist, who usually trains all year for the national competition, is standing next to the tree."
165,False,arc,Alex,Madeline,"The dentist, who is a cordial person, enjoys having barbecues near the beach."
165,True,arc,Alex,Madeline,"The dentist, who enjoys having barbecues near the beach, is a cordial person."
166,False,arc,Danielle,Ava,"The tenant, who is about to fall asleep, rides a bike to the nearest park."
166,True,arc,Danielle,Ava,"The tenant, who rides a bike to the nearest park, is about to fall asleep."
167,False,arc,Claire,Vincent,"The diver, who is reading a newly released sci-fi book, takes a vitamin everyday."
167,True,arc,Claire,Vincent,"The diver, who takes a vitamin everyday, is reading a newly released sci-fi book."
168,False,arc,Ava,Sara,"The director, who is learning Spanish, hates horror movies."
168,True,arc,Ava,Sara,"The director, who hates horror movies, is learning Spanish."
169,False,arc,Javier,Jocelyn,"The writer, who is standing next to the tree, hates horror movies."
169,True,arc,Javier,Jocelyn,"The writer, who hates horror movies, is standing next to the tree."
170,False,arc,Payton,Kendra,"The make-up artist, who is eccentric and difficult to control, usually drives three hours a day."
170,True,arc,Payton,Kendra,"The make-up artist, who usually drives three hours a day, is eccentric and difficult to control."
171,False,arc,Adriana,Heather,"The manager, who is tall, has been a long time fan of Ariana Grande."
171,True,arc,Adriana,Heather,"The manager, who has been a long time fan of Ariana Grande, is tall."
172,False,arc,Vanessa,Aidan,"The model, who is a U.S. immigrant from Vietnam, has collected about 100 movie posters so far."
172,True,arc,Vanessa,Aidan,"The model, who has collected about 100 movie posters so far, is a U.S. immigrant from Vietnam."
173,False,arc,Amanda,Jonathan,"The reporter, who is always trustworthy, has worked in the industry for more than 10 years."
173,True,arc,Amanda,Jonathan,"The reporter, who has worked in the industry for more than 10 years, is always trustworthy."
174,False,arc,Destiny,Antonio,"The cheerleader, who is always on time, has collected about 100 movie posters so far."
174,True,arc,Destiny,Antonio,"The cheerleader, who has collected about 100 movie posters so far, is always on time."
175,False,arc,Charles,Cesar,"The photographer, who is reading a newly released sci-fi book, has been keeping a diary for 15 years."
175,True,arc,Charles,Cesar,"The photographer, who has been keeping a diary for 15 years, is reading a newly released sci-fi book."
176,False,arc,Eric,Jada,"The publicist, who is good looking, has been around for a while."
176,True,arc,Eric,Jada,"The publicist, who has been around for a while, is good looking."
177,False,arc,Ashley,Danielle,"The therapist, who is a proud New Yorker, has been staying in Hawaii for two months."
177,True,arc,Ashley,Danielle,"The therapist, who has been staying in Hawaii for two months, is a proud New Yorker."
178,False,arc,Meghan,Isaiah,"The stewardess, who is lying on the red futon, has worked in the industry for more than 10 years."
178,True,arc,Meghan,Isaiah,"The stewardess, who has worked in the industry for more than 10 years, is lying on the red futon."
179,False,arc,Gregory,Brayden,"The nanny, who is always trustworthy, has been around for a while."
179,True,arc,Gregory,Brayden,"The nanny, who has been around for a while, is always trustworthy."
180,False,arc,Erica,Levi,"The anthropologist, who is about to fall asleep, has been collecting fridge magnets for five years."
180,True,arc,Erica,Levi,"The anthropologist, who has been collecting fridge magnets for five years, is about to fall asleep."
181,False,arc,Andre,Miranda,"The bartender, who is good at communication, was disturbed by speeding cars outside."
181,True,arc,Andre,Miranda,"The bartender, who was disturbed by speeding cars outside, is good at communication."
182,False,arc,Skylar,Sierra,"The caterer, who is only in it for the money, was growing quite upset about the smell from the sink."
182,True,arc,Skylar,Sierra,"The caterer, who was growing quite upset about the smell from the sink, is only in it for the money."
183,False,arc,Manuel,Lauren,"The fisherman, who is good at communication, was angry."
183,True,arc,Manuel,Lauren,"The fisherman, who was angry, is good at communication."
184,False,arc,Antonio,Camryn,"The violinist, who is about to fall asleep, was on a diet."
184,True,arc,Antonio,Camryn,"The violinist, who was on a diet, is about to fall asleep."
185,False,arc,Miguel,Harrison,"The optician, who is planning a honeymoon, was surprised about the exciting news."
185,True,arc,Miguel,Harrison,"The optician, who was surprised about the exciting news, is planning a honeymoon."
186,False,arc,Julia,Veronica,"The runner, who is quite risk averse, was pulled over for drunk driving."
186,True,arc,Julia,Veronica,"The runner, who was pulled over for drunk driving, is quite risk averse."
187,False,arc,Melissa,Oscar,"The linguist, who is lying on the red futon, was born in 1992."
187,True,arc,Melissa,Oscar,"The linguist, who was born in 1992, is lying on the red futon."
188,False,arc,Brian,Claire,"The nun, who is standing next to the tree, was growing quite upset about the smell from the sink."
188,True,arc,Brian,Claire,"The nun, who was growing quite upset about the smell from the sink, is standing next to the tree."
189,False,arc,Michaela,William,"The director, who is never late, was excited about the good news."
189,True,arc,Michaela,William,"The director, who was excited about the good news, is never late."
190,False,arc,Micah,Holly,"The psychologist, who is good at board games, was singing a song."
190,True,arc,Micah,Holly,"The psychologist, who was singing a song, is good at board games."
191,False,arc,Katelyn,Amy,"The nanny, who is planning a honeymoon, would go skiing in the winters."
191,True,arc,Katelyn,Amy,"The nanny, who would go skiing in the winters, is planning a honeymoon."
192,False,arc,Peter,Mariah,"The florist, who is always trustworthy, would buy lottery tickets on the weekends."
192,True,arc,Peter,Mariah,"The florist, who would buy lottery tickets on the weekends, is always trustworthy."
193,False,arc,Selena,Lydia,"The nun, who is good at communication, would stay out late on the weekends."
193,True,arc,Selena,Lydia,"The nun, who would stay out late on the weekends, is good at communication."
194,False,arc,Alex,Alyssa,"The tenant, who is only in it for the money, would stay out late on the weekends."
194,True,arc,Alex,Alyssa,"The tenant, who would stay out late on the weekends, is only in it for the money."
195,False,arc,Ian,Spencer,"The plumber, who is about to fall asleep, would go to the movies every week."
195,True,arc,Ian,Spencer,"The plumber, who would go to the movies every week, is about to fall asleep."
196,False,arc,Sarah,Timothy,"The photographer, who is wearing a wedding ring, would drink coffee after lunch."
196,True,arc,Sarah,Timothy,"The photographer, who would drink coffee after lunch, is wearing a wedding ring."
197,False,arc,Britney,Anthony,"The designer, who is a proud New Yorker, would go skiing in the winters."
197,True,arc,Britney,Anthony,"The designer, who would go skiing in the winters, is a proud New Yorker."
198,False,arc,Hector,Rebecca,"The caterer, who is extremely fickle and demanding, would go skiing in the winters."
198,True,arc,Hector,Rebecca,"The caterer, who would go skiing in the winters, is extremely fickle and demanding."
199,False,arc,Maria,Gabriel,"The shop owner, who is always on time, would always be late for meetings."
199,True,arc,Maria,Gabriel,"The shop owner, who would always be late for meetings, is always on time."
200,False,arc,Richard,Julia,"The pilot, who is subscribed to seventy different newsletters, would read books at a park nearby."
200,True,arc,Richard,Julia,"The pilot, who would read books at a park nearby, is subscribed to seventy different newsletters."
201,False,arc,Richard,Luke,"The colleague, who was pulled over for drunk driving, used to get high grades in high school."
201,True,arc,Richard,Luke,"The colleague, who used to get high grades in high school, was pulled over for drunk driving."
202,False,arc,Andrew,Hope,"The accountant, who was looking forward to going on a camping trip, opened a new bank account today."
202,True,arc,Andrew,Hope,"The accountant, who opened a new bank account today, was looking forward to going on a camping trip."
203,False,arc,Rachel,Amber,"The contactor, who was isolated from society for a long time, came back home late at night yesterday."
203,True,arc,Rachel,Amber,"The contactor, who came back home late at night yesterday, was isolated from society for a long time."
204,False,arc,Michaela,Nicholas,"The detective, who was pulled over for drunk driving, used to dream to become a translator."
204,True,arc,Michaela,Nicholas,"The detective, who used to dream to become a translator, was pulled over for drunk driving."
205,False,arc,Kaitlyn,Victor,"The detective, who was disturbed by speeding cars outside, worked with the choreographer."
205,True,arc,Kaitlyn,Victor,"The detective, who worked with the choreographer, was disturbed by speeding cars outside."
206,False,arc,Kenneth,Nathaniel,"The dentist, who was born in 1992, watered the flowers in the garden."
206,True,arc,Kenneth,Nathaniel,"The dentist, who watered the flowers in the garden, was born in 1992."
207,False,arc,Sophie,Amber,"The reporter, who was excited about the good news, hid behind the trees."
207,True,arc,Sophie,Amber,"The reporter, who hid behind the trees, was excited about the good news."
208,False,arc,Dominic,Anna,"The violinist, who was born in 1992, had a bad dream."
208,True,arc,Dominic,Anna,"The violinist, who had a bad dream, was born in 1992."
209,False,arc,Katelyn,Katie,"The teacher, who was nervous about the upcoming debate, forgot to do the laundry."
209,True,arc,Katelyn,Katie,"The teacher, who forgot to do the laundry, was nervous about the upcoming debate."
210,False,arc,Alondra,Alexa,"The tenant, who was trying to fix the broken window, seemed very eager to return home."
210,True,arc,Alondra,Alexa,"The tenant, who seemed very eager to return home, was trying to fix the broken window."
211,False,arc,Evelyn,Malik,"The optician, who was nervous about the stressful situation, has two sisters."
211,True,arc,Evelyn,Malik,"The optician, who has two sisters, was nervous about the stressful situation."
212,False,arc,Christopher,Margaret,"The analyst, who was listening to the radio, frequently gives extreme opinions without backing them up."
212,True,arc,Christopher,Margaret,"The analyst, who frequently gives extreme opinions without backing them up, was listening to the radio."
213,False,arc,Isaiah,Ana,"The receptionist, who was on a diet, has two sisters."
213,True,arc,Isaiah,Ana,"The receptionist, who has two sisters, was on a diet."
214,False,arc,Hector,Luis,"The overseer, who was happy about the cross-country road trip, likes bungee jumping."
214,True,arc,Hector,Luis,"The overseer, who likes bungee jumping, was happy about the cross-country road trip."
215,False,arc,Leslie,Jorge,"The swimmer, who was nervous about the stressful situation, finds humor in the worst situations."
215,True,arc,Leslie,Jorge,"The swimmer, who finds humor in the worst situations, was nervous about the stressful situation."
216,False,arc,Kenneth,Micah,"The customer, who was talking to the tall nurse, always greets kindly."
216,True,arc,Kenneth,Micah,"The customer, who always greets kindly, was talking to the tall nurse."
217,False,arc,Aidan,Dawson,"The violinist, who was upset about the cleanliness of City Hall, has lots of interest in French cuisine."
217,True,arc,Aidan,Dawson,"The violinist, who has lots of interest in French cuisine, was upset about the cleanliness of City Hall."
218,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch."
218,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather."
219,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books."
219,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes."
220,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly."
220,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall."
221,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy."
221,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet."
222,False,arc,Cristian,Cody,"The lawyer, who was nervous about the stressful situation, has been chosen to audition for the All Stars game."
222,True,arc,Cristian,Cody,"The lawyer, who has been chosen to audition for the All Stars game, was nervous about the stressful situation."
223,False,arc,Cody,Chloe,"The surgeon, who was angry, has worked in the industry for more than 10 years."
223,True,arc,Cody,Chloe,"The surgeon, who has worked in the industry for more than 10 years, was angry."
224,False,arc,Chandler,Juan,"The manager, who was listening to the radio, has been neighbors with the mayor."
224,True,arc,Chandler,Juan,"The manager, who has been neighbors with the mayor, was listening to the radio."
225,False,arc,Jeremiah,Ian,"The teacher, who was excited about the good news, has been collecting fridge magnets for five years."
225,True,arc,Jeremiah,Ian,"The teacher, who has been collecting fridge magnets for five years, was excited about the good news."
226,False,arc,Diamond,Marcus,"The swimmer, who was singing a song, has been working out for two hours."
226,True,arc,Diamond,Marcus,"The swimmer, who has been working out for two hours, was singing a song."
227,False,arc,Zoe,Brooklyn,"The housekeeper, who was born in Ecuador, has been participating in marathons since last year."
227,True,arc,Zoe,Brooklyn,"The housekeeper, who has been participating in marathons since last year, was born in Ecuador."
228,False,arc,Alexander,Catherine,"The counselor, who was famous in Italy, has been around for a while."
228,True,arc,Alexander,Catherine,"The counselor, who has been around for a while, was famous in Italy."
229,False,arc,Ava,Alexandria,"The analyst, who was upset about the cleanliness of City Hall, has been a fan of Rihanna since her debut."
229,True,arc,Ava,Alexandria,"The analyst, who has been a fan of Rihanna since her debut, was upset about the cleanliness of City Hall."
230,False,arc,Grace,Nicolas,"The linguist, who was disappointed with the weather, has been staying in Hawaii for two months."
230,True,arc,Grace,Nicolas,"The linguist, who has been staying in Hawaii for two months, was disappointed with the weather."
231,False,arc,Carter,Garrett,"The swimmer, who was nervous about the upcoming debate, is learning Spanish."
231,True,arc,Carter,Garrett,"The swimmer, who is learning Spanish, was nervous about the upcoming debate."
232,False,arc,Veronica,Aaron,"The drummer, who was happy to be outside in the sunny weather, is a big fan of Harry Potter."
232,True,arc,Veronica,Aaron,"The drummer, who is a big fan of Harry Potter, was happy to be outside in the sunny weather."
233,False,arc,Amaya,Kenneth,"The shop owner, who was disappointed with the weather, is extremely fickle and demanding."
233,True,arc,Amaya,Kenneth,"The shop owner, who is extremely fickle and demanding, was disappointed with the weather."
234,False,arc,Aaron,Javier,"The customer, who was unhappy about all the noise on the streets, is planning a honeymoon."
234,True,arc,Aaron,Javier,"The customer, who is planning a honeymoon, was unhappy about all the noise on the streets."
235,False,arc,Sean,Eduardo,"The columnist, who was born in Ecuador, is reading a newly released sci-fi book."
235,True,arc,Sean,Eduardo,"The columnist, who is reading a newly released sci-fi book, was born in Ecuador."
236,False,arc,Lydia,Kayla,"The linguist, who was wearing thick clothes, is always trustworthy."
236,True,arc,Lydia,Kayla,"The linguist, who is always trustworthy, was wearing thick clothes."
237,False,arc,Kendall,Samantha,"The researcher, who was on a diet, is not good at riding a bike."
237,True,arc,Kendall,Samantha,"The researcher, who is not good at riding a bike, was on a diet."
238,False,arc,Alicia,Mario,"The player, who was famous in Italy, is reading a newly released sci-fi book."
238,True,arc,Alicia,Mario,"The player, who is reading a newly released sci-fi book, was famous in Italy."
239,False,arc,Dalton,Carly,"The designer, who was sitting on a rocking chair, is an avid foodie."
239,True,arc,Dalton,Carly,"The designer, who is an avid foodie, was sitting on a rocking chair."
240,False,arc,Omar,Avery,"The bartender, who was mentioned in the newspaper, is extremely fickle and demanding."
240,True,arc,Omar,Avery,"The bartender, who is extremely fickle and demanding, was mentioned in the newspaper."
241,False,arc,Mckenzie,Isaiah,"The attendant, who was on a diet, would drive to the nearest library when the weather is bad."
241,True,arc,Mckenzie,Isaiah,"The attendant, who would drive to the nearest library when the weather is bad, was on a diet."
242,False,arc,Wesley,Conner,"The nurse, who was angry, would have oatmeal for breakfast."
242,True,arc,Wesley,Conner,"The nurse, who would have oatmeal for breakfast, was angry."
243,False,arc,Madelyn,Victor,"The administrator, who was disappointed with the weather, would swim in the Lake on Monday mornings."
243,True,arc,Madelyn,Victor,"The administrator, who would swim in the Lake on Monday mornings, was disappointed with the weather."
244,False,arc,Oscar,Jada,"The designer, who was surprised about the exciting news, would buy lottery tickets on the weekends."
244,True,arc,Oscar,Jada,"The designer, who would buy lottery tickets on the weekends, was surprised about the exciting news."
245,False,arc,Sofia,Bethany,"The cheerleader, who was scared about the loud noises coming from a nearby building, would drive to the nearest library when the weather is bad."
245,True,arc,Sofia,Bethany,"The cheerleader, who would drive to the nearest library when the weather is bad, was scared about the loud noises coming from a nearby building."
246,False,arc,Makayla,Michaela,"The actress, who was sitting on a rocking chair, would always be late for meetings."
246,True,arc,Makayla,Michaela,"The actress, who would always be late for meetings, was sitting on a rocking chair."
247,False,arc,Diamond,Alejandra,"The hairdresser, who was unhappy about all the noise on the streets, would make pasta for dinner."
247,True,arc,Diamond,Alejandra,"The hairdresser, who would make pasta for dinner, was unhappy about all the noise on the streets."
248,False,arc,Zachary,Rachel,"The chef, who was looking forward to going on a camping trip, would wear glasses in the day time."
248,True,arc,Zachary,Rachel,"The chef, who would wear glasses in the day time, was looking forward to going on a camping trip."
249,False,arc,Alexander,Johnathan,"The author, who was disappointed with the weather, would have salad and boiled eggs for lunch."
249,True,arc,Alexander,Johnathan,"The author, who would have salad and boiled eggs for lunch, was disappointed with the weather."
250,False,arc,Victoria,Ethan,"The farmer, who was on a diet, would wear glasses in the day time."
250,True,arc,Victoria,Ethan,"The farmer, who would wear glasses in the day time, was on a diet."
251,False,arc,Morgan,Makayla,"The producer, who would stay out late on the weekends, walked toward the stray dog."
251,True,arc,Morgan,Makayla,"The producer, who walked toward the stray dog, would stay out late on the weekends."
252,False,arc,Derek,Charles,"The runner, who would wake up early on Christmas Eve, got an autograph from a famous book writer."
252,True,arc,Derek,Charles,"The runner, who got an autograph from a famous book writer, would wake up early on Christmas Eve."
253,False,arc,Payton,Jeremiah,"The carpenter, who would go skiing in the winters, forgot to do the laundry."
253,True,arc,Payton,Jeremiah,"The carpenter, who forgot to do the laundry, would go skiing in the winters."
254,False,arc,Mikayla,Samuel,"The actress, who would have oatmeal for breakfast, suggested a good cleaning company to Ashley."
254,True,arc,Mikayla,Samuel,"The actress, who suggested a good cleaning company to Ashley, would have oatmeal for breakfast."
255,False,arc,Andres,Erin,"The solider, who would wake up early on Christmas Eve, won the annual cake-baking contest."
255,True,arc,Andres,Erin,"The solider, who won the annual cake-baking contest, would wake up early on Christmas Eve."
256,False,arc,Abigail,Brittany,"The lawyer, who would go out for a picnic on Sundays, used to work as part-time server."
256,True,arc,Abigail,Brittany,"The lawyer, who used to work as part-time server, would go out for a picnic on Sundays."
257,False,arc,Martin,Kevin,"The waitress, who would call the landlord every night, had a good sleep."
257,True,arc,Martin,Kevin,"The waitress, who had a good sleep, would call the landlord every night."
258,False,arc,Sofia,Isaiah,"The bartender, who would stay out late on the weekends, felt so sleepy all day."
258,True,arc,Sofia,Isaiah,"The bartender, who felt so sleepy all day, would stay out late on the weekends."
259,False,arc,Kaylee,Alec,"The painter, who would drive to the nearest library when the weather is bad, suggested a good cleaning company to Ashley."
259,True,arc,Kaylee,Alec,"The painter, who suggested a good cleaning company to Ashley, would drive to the nearest library when the weather is bad."
260,False,arc,Nicole,Samantha,"The nutritionist, who would make pasta for dinner, won the annual cake-baking contest."
260,True,arc,Nicole,Samantha,"The nutritionist, who won the annual cake-baking contest, would make pasta for dinner."
261,False,arc,Ashlyn,Lucas,"The librarian, who would have salad and boiled eggs for lunch, rides a bike to the nearest park."
261,True,arc,Ashlyn,Lucas,"The librarian, who rides a bike to the nearest park, would have salad and boiled eggs for lunch."
262,False,arc,Caleb,Marissa,"The producer, who would make pasta for dinner, has two Bengal cats."
262,True,arc,Caleb,Marissa,"The producer, who has two Bengal cats, would make pasta for dinner."
263,False,arc,Cassandra,Ryan,"The lawyer, who would complain about everything, frequently gives extreme opinions without backing them up."
263,True,arc,Cassandra,Ryan,"The lawyer, who frequently gives extreme opinions without backing them up, would complain about everything."
264,False,arc,Miguel,Christopher,"The architect, who would buy lottery tickets on the weekends, has lots of interest in French cuisine."
264,True,arc,Miguel,Christopher,"The architect, who has lots of interest in French cuisine, would buy lottery tickets on the weekends."
265,False,arc,Joel,Phillip,"The musician, who would wear a yellow hat on sunny days, enjoys hiking."
265,True,arc,Joel,Phillip,"The musician, who enjoys hiking, would wear a yellow hat on sunny days."
266,False,arc,Makenzie,Caroline,"The dancer, who would wake up early on Christmas Eve, owns a lot of jewelry."
266,True,arc,Makenzie,Caroline,"The dancer, who owns a lot of jewelry, would wake up early on Christmas Eve."
267,False,arc,Jared,Morgan,"The banker, who would stay out late on the weekends, finds humor in the worst situations."
267,True,arc,Jared,Morgan,"The banker, who finds humor in the worst situations, would stay out late on the weekends."
268,False,arc,Kendra,Angel,"The farmer, who would go hiking during the summer months, drinks two bottles of wine every day."
268,True,arc,Kendra,Angel,"The farmer, who drinks two bottles of wine every day, would go hiking during the summer months."
269,False,arc,Alyssa,Landon,"The motorcyclist, who would drive to the nearest library when the weather is bad, never forgets to greet people with with a big smile."
269,True,arc,Alyssa,Landon,"The motorcyclist, who never forgets to greet people with with a big smile, would drive to the nearest library when the weather is bad."
270,False,arc,Kaylee,Crystal,"The tenant, who would make pasta for dinner, enjoys hiking."
270,True,arc,Kaylee,Crystal,"The tenant, who enjoys hiking, would make pasta for dinner."
271,False,arc,Malik,Hope,"The painter, who would go skiing in the winters, has been a long time fan of Ariana Grande."
271,True,arc,Malik,Hope,"The painter, who has been a long time fan of Ariana Grande, would go skiing in the winters."
272,False,arc,Karen,Sergio,"The gardener, who would go to the park for a walk in the evenings, has been participating in marathons since last year."
272,True,arc,Karen,Sergio,"The gardener, who has been participating in marathons since last year, would go to the park for a walk in the evenings."
273,False,arc,Cameron,Natalie,"The swimmer, who would swim in the Lake on Monday mornings, has been a long time fan of Ariana Grande."
273,True,arc,Cameron,Natalie,"The swimmer, who has been a long time fan of Ariana Grande, would swim in the Lake on Monday mornings."
274,False,arc,Vincent,Stephanie,"The colleague, who would bake banana bread at night, has undergone chemotherapy."
274,True,arc,Vincent,Stephanie,"The colleague, who has undergone chemotherapy, would bake banana bread at night."
275,False,arc,Gabriella,Nicolas,"The contactor, who would go skiing in the winters, has been a fan of Rihanna since her debut."
275,True,arc,Gabriella,Nicolas,"The contactor, who has been a fan of Rihanna since her debut, would go skiing in the winters."
276,False,arc,Ashlyn,Britney,"The analyst, who would wake up early on Christmas Eve, has been keeping a diary for 15 years."
276,True,arc,Ashlyn,Britney,"The analyst, who has been keeping a diary for 15 years, would wake up early on Christmas Eve."
277,False,arc,Jonathan,Wyatt,"The Marine, who would go out for a picnic on Sundays, has been dreaming of buying a private jet."
277,True,arc,Jonathan,Wyatt,"The Marine, who has been dreaming of buying a private jet, would go out for a picnic on Sundays."
278,False,arc,Nicholas,Hayley,"The lecturer, who would have salad and boiled eggs for lunch, has been a fan of Rihanna since her debut."
278,True,arc,Nicholas,Hayley,"The lecturer, who has been a fan of Rihanna since her debut, would have salad and boiled eggs for lunch."
279,False,arc,Patrick,Abigail,"The philosopher, who would wear a yellow hat on sunny days, has been earning money by making YouTube videos."
279,True,arc,Patrick,Abigail,"The philosopher, who has been earning money by making YouTube videos, would wear a yellow hat on sunny days."
280,False,arc,Wyatt,Margaret,"The tenant, who would read books at a park nearby, has been neighbors with the mayor."
280,True,arc,Wyatt,Margaret,"The tenant, who has been neighbors with the mayor, would read books at a park nearby."
281,False,arc,Monica,William,"The reporter, who would have salad and boiled eggs for lunch, is an avid foodie."
281,True,arc,Monica,William,"The reporter, who is an avid foodie, would have salad and boiled eggs for lunch."
282,False,arc,Abigail,Veronica,"The author, who would sleep on the couch, is planning a honeymoon."
282,True,arc,Abigail,Veronica,"The author, who is planning a honeymoon, would sleep on the couch."
283,False,arc,Michaela,Dominic,"The administrator, who would read books at a park nearby, is always trustworthy."
283,True,arc,Michaela,Dominic,"The administrator, who is always trustworthy, would read books at a park nearby."
284,False,arc,Devon,Isabel,"The director, who would buy lottery tickets on the weekends, is lying on the red futon."
284,True,arc,Devon,Isabel,"The director, who is lying on the red futon, would buy lottery tickets on the weekends."
285,False,arc,Mya,Miranda,"The athlete, who would go out for a picnic on Sundays, is discreet and good at thinking fast."
285,True,arc,Mya,Miranda,"The athlete, who is discreet and good at thinking fast, would go out for a picnic on Sundays."
286,False,arc,Miguel,Erika,"The player, who would go skiing in the winters, is only in it for the money."
286,True,arc,Miguel,Erika,"The player, who is only in it for the money, would go skiing in the winters."
287,False,arc,Ricardo,Jasmin,"The patient, who would go to the movies every week, is a cordial person."
287,True,arc,Ricardo,Jasmin,"The patient, who is a cordial person, would go to the movies every week."
288,False,arc,Bryan,Alejandra,"The dealer, who would wake up early on Christmas Eve, is wearing a wedding ring."
288,True,arc,Bryan,Alejandra,"The dealer, who is wearing a wedding ring, would wake up early on Christmas Eve."
289,False,arc,Breanna,Gage,"The architect, who would go to the park for a walk in the evenings, is vegan."
289,True,arc,Breanna,Gage,"The architect, who is vegan, would go to the park for a walk in the evenings."
290,False,arc,Matthew,Natalie,"The administrator, who would go to the movies every week, is never late."
290,True,arc,Matthew,Natalie,"The administrator, who is never late, would go to the movies every week."
291,False,arc,Ashley,Holly,"The professor, who would go out for a picnic on Sundays, was born in Ecuador."
291,True,arc,Ashley,Holly,"The professor, who was born in Ecuador, would go out for a picnic on Sundays."
292,False,arc,Kevin,Johnathan,"The diver, who would wake up early on Christmas Eve, was born in Ecuador."
292,True,arc,Kevin,Johnathan,"The diver, who was born in Ecuador, would wake up early on Christmas Eve."
293,False,arc,Kelsey,Alicia,"The director, who would wear a yellow hat on sunny days, was surprised about the exciting news."
293,True,arc,Kelsey,Alicia,"The director, who was surprised about the exciting news, would wear a yellow hat on sunny days."
294,False,arc,Nathaniel,Emma,"The receptionist, who would bake banana bread at night, was happy about the cross-country road trip."
294,True,arc,Nathaniel,Emma,"The receptionist, who was happy about the cross-country road trip, would bake banana bread at night."
295,False,arc,Peter,Kennedy,"The cheerleader, who would go to the park for a walk in the evenings, was born in Ecuador."
295,True,arc,Peter,Kennedy,"The cheerleader, who was born in Ecuador, would go to the park for a walk in the evenings."
296,False,arc,Amaya,Isaac,"The waitress, who would sleep on the couch, was singing a song."
296,True,arc,Amaya,Isaac,"The waitress, who was singing a song, would sleep on the couch."
297,False,arc,Megan,Kaleb,"The rapper, who would go to the park for a walk in the evenings, was singing a song."
297,True,arc,Megan,Kaleb,"The rapper, who was singing a song, would go to the park for a walk in the evenings."
298,False,arc,Christopher,Esmeralda,"The solider, who would eat bananas at night, was disappointed with the weather."
298,True,arc,Christopher,Esmeralda,"The solider, who was disappointed with the weather, would eat bananas at night."
